eventDate,year,month,day,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,
2022-11-08T23:06:00Z,2022,11,9,-43.424272,146.15981,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-03-23T23:30:00Z,2018,3,23,-38.022996,144.526592,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2021-10-23T11:51:00Z,2021,10,23,-38.3,141.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2016-12-20T00:00:00Z,2016,12,20,,,,Neophema (Neonanodes) chrysogaster,
,,,,-35.6,138.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.766,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1899-11-03T00:00:00Z,1899,11,3,-42.283,147.45,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2016-02-18T00:00:00Z,2016,2,18,,,,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
,,,,-35.6,138.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.6,138.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.6,138.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2016-02-08T00:00:00Z,2016,2,8,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
2016-02-18T00:00:00Z,2016,2,18,,,,Neophema (Neonanodes) chrysogaster,
2016-01-29T00:00:00Z,2016,1,29,,,,Neophema (Neonanodes) chrysogaster,
1907-10-18T00:00:00Z,1907,10,18,-31.97,141.45,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
2016-12-22T00:00:00Z,2016,12,22,,,,Neophema (Neonanodes) chrysogaster,
2016-12-15T00:00:00Z,2016,12,15,,,,Neophema (Neonanodes) chrysogaster,
2017-01-13T00:00:00Z,2017,1,13,,,,Neophema (Neonanodes) chrysogaster,
2016-01-29T00:00:00Z,2016,1,29,,,,Neophema (Neonanodes) chrysogaster,
2017-01-09T00:00:00Z,2017,1,9,,,,Neophema (Neonanodes) chrysogaster,
2016-01-29T00:00:00Z,2016,1,29,,,,Neophema (Neonanodes) chrysogaster,
1993-01-24T00:00:00Z,1993,1,24,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-24T00:00:00Z,1993,1,24,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-25T00:00:00Z,1993,1,25,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-30T00:00:00Z,1993,1,30,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1974-01-01T00:00:00Z,1974,1,1,,,,Neophema (Neonanodes) chrysogaster,
1971-12-20T00:00:00Z,1971,12,20,,,,Neophema (Neonanodes) chrysogaster,
1993-01-23T00:00:00Z,1993,1,23,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-27T00:00:00Z,1993,1,27,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-21T00:00:00Z,1993,1,21,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-31T00:00:00Z,1993,1,31,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-23T00:00:00Z,1993,1,23,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-18T00:00:00Z,1993,1,18,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-22T00:00:00Z,1993,1,22,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-30T00:00:00Z,1993,1,30,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1982-04-29T00:00:00Z,1982,4,29,-38.0333,144.5333,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-21T00:00:00Z,1993,1,21,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1971-01-06T00:00:00Z,1971,1,6,,,,Neophema (Neonanodes) chrysogaster,
1972-01-01T00:00:00Z,1972,1,1,,,,Neophema (Neonanodes) chrysogaster,
1993-01-22T00:00:00Z,1993,1,22,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1971-07-25T00:00:00Z,1971,7,25,-38.2667,144.7667,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-18T00:00:00Z,1993,1,18,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-21T00:00:00Z,1993,1,21,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-27T00:00:00Z,1993,1,27,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-31T00:00:00Z,1993,1,31,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1917-01-15T00:00:00Z,1917,1,15,-36.5,148.32,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-20T00:00:00Z,1993,1,20,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.75,145,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1973-01-15T00:00:00Z,1973,1,15,,,,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1973-12-22T00:00:00Z,1973,12,22,,,,Neophema (Neonanodes) chrysogaster,
1993-01-21T00:00:00Z,1993,1,21,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-04-30T00:00:00Z,1986,4,30,-43.4167,146.3333,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-22T00:00:00Z,1993,1,22,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-30T00:00:00Z,1993,1,30,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-27T00:00:00Z,1993,1,27,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-27T00:00:00Z,1993,1,27,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-01-01T00:00:00Z,1986,1,1,-43.4167,146.3333,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-22T00:00:00Z,1993,1,22,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-21T00:00:00Z,1993,1,21,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-01-29T00:00:00Z,1993,1,29,-43.7667,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1899-12-23T00:00:00Z,1899,12,23,-42.88,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2002-12-28T00:00:00Z,2002,12,28,,,,Neophema (Neonanodes) chrysogaster,
,,,,-38.27,144.65,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,1986,5,,-42,146.77,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1926,12,,-38.37,142.75,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2005-02-25T00:00:00Z,2005,2,25,,,,Neophema (Neonanodes) chrysogaster,
,1986,5,,-42,146.77,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-37.82,144.97,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1999,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-38.33,142.23,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2017-06-08T00:00:00Z,2017,6,8,-38.2131,145.251,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,1986,5,,-42,146.77,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2017-05-31T00:00:00Z,2017,5,31,-38.0272,144.564,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1987-08-27T00:00:00Z,1987,8,27,-38.25,144.68,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2016-12-06T00:00:00Z,2016,12,6,-37.5381,149.857,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,1961,,,-36.2,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1999,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-38.33,142.23,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1905-12-02T00:00:00Z,1905,12,2,-42.47,147.17,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1924-11-24T00:00:00Z,1924,11,24,-42.38,147,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1899-12-03T00:00:00Z,1899,12,3,-42.2612,147.511,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-36,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1896-10-05T00:00:00Z,1896,10,5,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1930-12-21T00:00:00Z,1930,12,21,-42.38,147,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1932,9,,-37.83,144.57,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2002-06-14T00:00:00Z,2002,6,14,,,,Neophema (Neonanodes) chrysogaster,
,,,,-38.17,144.72,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1986,5,,-42,146.77,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1961-06-27T00:00:00Z,1961,6,27,-38.08,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1898-11-30T00:00:00Z,1898,11,30,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1899-12-23T00:00:00Z,1899,12,23,-42.88,147.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1986,5,,-42,146.77,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
2005-02-25T00:00:00Z,2005,2,25,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-36,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,1999,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1890-08-09T00:00:00Z,1890,8,9,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1991-08-03T00:00:00Z,1991,8,3,-42.86666,147.31666,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-08-28T00:00:00Z,1987,8,28,-43.4,146.15,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1940-05-31T00:00:00Z,1940,5,31,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1948-10-05T00:00:00Z,1948,10,5,-37.5,140,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1981-10-05T00:00:00Z,1981,10,5,-37.8,140.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1926-11-01T00:00:00Z,1926,11,1,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1950-10-10T00:00:00Z,1950,10,10,,,,Neophema (Neonanodes) chrysogaster,
1926-11-06T00:00:00Z,1926,11,6,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-34.9,138.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1918-10-12T00:00:00Z,1918,10,12,-37.5,140,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1927-10-24T00:00:00Z,1927,10,24,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1946-01-11T00:00:00Z,1946,1,11,-37.5,140,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1941-11-06T00:00:00Z,1941,11,6,-38.1,140.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1938-11-18T00:00:00Z,1938,11,18,,,,Neophema (Neonanodes) chrysogaster,
1927-10-24T00:00:00Z,1927,10,24,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1896-11-07T00:00:00Z,1896,11,7,,,,Neophema (Neonanodes) chrysogaster,
1947-05-06T00:00:00Z,1947,5,6,-37.5,140,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1975-10-16T00:00:00Z,1975,10,16,-36.2,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1926-11-01T00:00:00Z,1926,11,1,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1927-10-24T00:00:00Z,1927,10,24,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1934-11-07T00:00:00Z,1934,11,7,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1969-05-15T00:00:00Z,1969,5,15,-36.2,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1927-10-24T00:00:00Z,1927,10,24,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
1926-05-15T00:00:00Z,1926,5,15,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1926-11-01T00:00:00Z,1926,11,1,-37.2,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,1898,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-42.9486179,147.3510402,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,2004,,,-43.3386335,145.9110694,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1899,,,,,,Neophema (Neonanodes) chrysogaster,
,2004,,,-43.3386335,145.9110694,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1899,,,,,,Neophema (Neonanodes) chrysogaster,
,2004,,,-43.4386316,146.2010666,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,2004,,,-42.9486179,147.3510402,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,2004,,,-43.4386316,146.2010666,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1886,,,-40.765322,145.3010373,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1899,,,-42.4686163,147.1810351,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,1898,,,-42.3886172,147.0110365,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,,,,Neophema (Neonanodes) chrysogaster,
,,,,-42.066944,146.85,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-04T00:00:00Z,2018,12,4,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-07T00:00:00Z,2018,12,7,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2017-04-05T00:00:00Z,2017,4,5,-40.9,145.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.8,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,140.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.5,146.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-07T00:00:00Z,2018,12,7,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.5,142.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.5,146.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.5,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.9,145.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-05T00:00:00Z,2018,12,5,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.6,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.2,145.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.5,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.9,145.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.2,138.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.2,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-08T00:00:00Z,2018,12,8,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-05T00:00:00Z,2018,12,5,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.5,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.7,146.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.6,139,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-39.8,144.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-35.7,139.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-04T00:00:00Z,2018,12,4,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.1,141,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2018-12-08T00:00:00Z,2018,12,8,-43.5,146.2,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2017-06-05T00:00:00Z,2017,6,5,-38,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.7,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,142.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,142.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.4,142.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.2,145.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.6,142.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.2,144.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,141.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.7,145.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,142.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-40.7,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-42.6,145.5,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.3,145,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.1,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-41.3,144.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38.3,144.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-38,144.4,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-43.4,146.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
