"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","videos","species","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20805","Z20805","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","2ee8fb4d-198c-4e90-8a89-58ccfed411f9","","","","","","","","","","PhysicalObject"
"dr342","","Jack Clark | Bob Hawkes","2021-04-14T16:37","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","Record is SA Category 2 Conservation Protected in South Australia. Generalised to 10 km by SA DEWNR.","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B34966","B34966","","Clark, Jack | Hawkes, Bob","1","","","","{""concept"": ""Adult"", ""lineage"": [""Adult""]}","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","1961","","","","","mist net","","","","","","","","Australia | Australia | South Australia","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","","-36.2","139.6","EPSG:4326","10000.0","","","","","","","","","","","Karen K. Roberts","2016-05-24T00:00","Estimation","Google Earth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","c697663e-8530-4aac-9dbd-8974f89f3c64","","","","","","","","","","PhysicalObject"
"dr342","","Healesville Sanctuary","2017-05-08T15:47","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B26655-2","B26655-2","","Sanctuary, Healesville","1","","","MALE","{""concept"": ""Adult"", ""lineage"": [""Adult""]}","","","","PRESENT","Dry | Wing","","","","","","","","","","","","","","","","","","","","","","","1999","","","","","Died in aviary","","","","","","","","Australia | Victoria","OCEANIA","","","","Australia","AU","Victoria","","","Captive, aviary (Healesville Sanctuary)","Captive, aviary (Healesville Sanctuary)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","c65d49e5-d121-4aea-ab9f-d1b94f718c80","","","","","","","","","","PhysicalObject"
"dr342","","Unknown","2020-09-02T18:13","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:R8772","R8772","","UNKNOWN OR ANONYMOUS","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Victoria","","","","","Australia","AU","Victoria","","","Belfast","Belfast","","","","","","","","","","","-38.33","142.23","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","dcabab40-52df-4c04-9662-4b874950110d","","","","","","","","","","PhysicalObject"
"dr342","251cd139-d242-47eb-a37e-d2663a2c6af8","A E. Brent","2023-05-24T00:31","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE9504","BE9504","","Brent, A.E.","4","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/25/616275-large.jpg","","","","","","","","","","","","","","","","","1905-12-02T00:00:00Z","","","","1905","12","2","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","Melton","","","","","","","","","","","","","-42.47","147.17","EPSG:4326","","","","","","","","","","","","","","estimated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","4f047c6b-1c28-4ca7-981d-c5fcd5db88e8","","","","","","","","","251cd139-d242-47eb-a37e-d2663a2c6af8","PhysicalObject"
"dr342","a7b20f53-1a65-4b6b-a106-99b77ee04cf4","H B. Hollingsworthe","2018-04-10T12:11","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE5120","BE5120","","Hollingsworthe, H.B.","5","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/10/260110-large.jpg","","","","","","","","","","","","","","","","","1924-11-24T00:00:00Z","","","","1924","11","24","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","Bothwell","Bothwell","","","","","","","","","","","-42.38","147.0","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","7acccc3a-f442-4fad-95cb-ccfb739defd6","","","","","","","","","a7b20f53-1a65-4b6b-a106-99b77ee04cf4","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20799","Z20799","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","872489ac-ca96-41ee-a460-49835aef8452","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20795","Z20795","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","fade2b47-9e73-46ac-8140-26dcc7d59ae3","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20792","Z20792","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","abcb42d9-359a-4fe8-8a0a-0f9fb35d5050","","","","","","","","","","PhysicalObject"
"dr342","","A E. Brent","2023-09-04T13:06","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE21778","BE21778","","Brent, A.E.","2","","","","","","","","PRESENT","Dry | Egg","","","","","","","","","","","","","","","","","","","1899-12-03T00:00:00Z","","","","1899","12","3","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","York Plains","York Plains","","","","","","","","","","","-42.2612","147.511","EPSG:4326","","","","","","","","","","","","","","Google maps","Google Maps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","aa9461b0-4e11-4248-a273-5bc5296e4aa0","","","","","","","","","","PhysicalObject"
"dr342","","Unknown","2022-03-10T12:08","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","Record is SA Category 2 Conservation Protected in South Australia. Generalised to 10 km by SA DEWNR.","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B20413","B20413","","UNKNOWN OR ANONYMOUS","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | South Australia","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","","-36.0","139.6","EPSG:4326","10000.0","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","ce2e5736-1066-43d3-ad43-a1ec77da432e","","","","","","","","","","PhysicalObject"
"dr342","","Unknown","2021-02-11T10:44","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B1543","B1543","","UNKNOWN OR ANONYMOUS","1","","","MALE","","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Victoria","OCEANIA","","","","Australia","AU","Victoria","","","Captive","Captive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","c5a737db-f0e1-42ce-9c96-99c1d80e0acd","","","","","","","","","","PhysicalObject"
"dr342","","J W. Mellor","2018-05-07T11:12","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","Record is SA Category 2 Conservation Protected in South Australia. Generalised to 10 km by SA DEWNR.","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE1429","BE1429","","Mellor, J.W.","1","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/41/237191-large.jpg","","","","","","","","","","","","","","","","","1896-10-05T00:00:00Z","","","","1896","10","5","","","","","","","","","","","Australia | South Australia","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","","-34.9","138.5","EPSG:4326","10000.0","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","52871539-063c-4115-8e3e-0bb00c88fa23","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20802","Z20802","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","d1e223c5-48d5-4c5f-adf6-cbd4b81ab241","","","","","","","","","","PhysicalObject"
"dr342","31c57cd1-598c-43cf-aa96-282afb25d3e0","H B. Hollingsworthe","2018-04-10T12:11","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE5121","BE5121","","Hollingsworthe, H.B.","6","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/11/260111-large.jpg","","","","","","","","","","","","","","","","","1930-12-21T00:00:00Z","","","","1930","12","21","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","Bothwell","Bothwell","","","","","","","","","","","-42.38","147.0","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","48ca21a9-3d5c-47a7-bd84-0277a9c1b061","","","","","","","","","31c57cd1-598c-43cf-aa96-282afb25d3e0","PhysicalObject"
"dr342","1666e639-6fb7-488e-adda-c71ee88115c1","S S. Stirling","2023-05-20T16:45","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:R14068","R14068","","Stirling, S.S.","1","","","MALE","","","","","PRESENT","Dry | Skin","","https://collections.museumsvictoria.com.au/content/media/47/284547-large.jpg","","","","","","","","","","","","","","","","","","","","","1932","9","","","","","","","","","","","","Australia | Victoria","","","","","Australia","AU","Victoria","","","Werribee","Werribee","","","","","","","","","","","-37.83","144.57","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","d2621aee-bd2e-4f7e-9cfc-c90f66a00a5b","","","","","","","","","1666e639-6fb7-488e-adda-c71ee88115c1","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20804","Z20804","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","d94c24a5-4514-4967-a65a-de33650ece2c","","","","","","","","","","PhysicalObject"
"dr342","","Unknown","2017-05-08T15:46","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B26426","B26426","","UNKNOWN OR ANONYMOUS","1","","","FEMALE","{""concept"": ""Adult"", ""lineage"": [""Adult""]}","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","2002-06-14T00:00:00Z","","","","2002","6","14","","","","","","","","","","","Australia | Victoria","OCEANIA","","","","Australia","AU","Victoria","","","Captive, aviary (Healesville Sanctuary)","Captive, aviary (Healesville Sanctuary)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","d3c42d80-8d76-4d0c-ace1-9d589d27f58f","","","","","","","","","","PhysicalObject"
